date,state,market_name,commodity,variety,arrivals_tonnes,traded_tonnes,min_price,max_price,modal_price
2023-01-28,Maharashtra,Pune,Onion,FAQ,60,150,2010,1810,1810
2023-02-04,Maharashtra,Pune,Onion,FAQ,174,114,1824,3124,2524
2023-02-11,Maharashtra,Pune,Onion,FAQ,152,142,1102,2902,1502
2023-02-18,Maharashtra,Pune,Onion,FAQ,56,96,2106,2406,1606
2023-02-25,Maharashtra,Pune,Onion,FAQ,134,174,1284,3084,1684
2023-03-04,Maharashtra,Pune,Onion,FAQ,216,156,2166,1966,1966
2023-03-11,Maharashtra,Pune,Onion,FAQ,181,171,1131,1931,2131
2023-03-18,Maharashtra,Pune,Onion,FAQ,63,103,1813,2613,2213
2023-03-25,Maharashtra,Pune,Onion,FAQ,70,160,1720,2020,3020
2023-04-01,Maharashtra,Pune,Onion,FAQ,138,128,1988,3288,2688
2023-04-08,Maharashtra,Pune,Onion,FAQ,56,96,1206,2006,1606
2023-04-15,Maharashtra,Pune,Onion,FAQ,179,119,2429,3729,3129
2023-04-22,Maharashtra,Pune,Onion,FAQ,135,75,1485,2285,1885
2023-04-29,Maharashtra,Pune,Onion,FAQ,176,116,1526,3326,2526
2023-05-06,Maharashtra,Pune,Onion,FAQ,219,59,1169,2969,2769
2023-05-13,Maharashtra,Pune,Onion,FAQ,129,69,2079,2879,1879
2023-05-20,Maharashtra,Pune,Onion,FAQ,235,125,1985,2785,2385
2023-05-27,Maharashtra,Pune,Onion,FAQ,203,43,1453,3753,2753
2023-06-03,Maharashtra,Pune,Onion,FAQ,209,99,1359,2159,2359
2023-06-10,Maharashtra,Pune,Onion,FAQ,56,146,2006,1806,1806
2023-06-17,Maharashtra,Pune,Onion,FAQ,54,144,2304,3604,3004
2023-06-24,Maharashtra,Pune,Onion,FAQ,109,99,1659,2459,1459
2023-07-01,Maharashtra,Pune,Onion,FAQ,59,99,1809,2609,2209
2023-07-08,Maharashtra,Pune,Onion,FAQ,103,43,1453,2253,2453
2023-07-15,Maharashtra,Pune,Onion,FAQ,234,74,1184,1984,2184
2023-07-22,Maharashtra,Pune,Onion,FAQ,192,82,1042,2342,2942
2023-07-29,Maharashtra,Pune,Onion,FAQ,236,76,1486,2786,2786
2023-08-05,Maharashtra,Pune,Onion,FAQ,51,141,1401,2201,3001
2023-08-12,Maharashtra,Pune,Onion,FAQ,234,124,1684,2984,2384
2023-08-19,Maharashtra,Pune,Onion,FAQ,81,121,1831,2631,2831
2023-08-26,Maharashtra,Pune,Onion,FAQ,75,165,2025,1825,2425
2023-09-02,Maharashtra,Pune,Onion,FAQ,117,107,1067,2867,2067
2023-09-09,Maharashtra,Pune,Onion,FAQ,184,74,1034,3334,2334
2023-09-16,Maharashtra,Pune,Onion,FAQ,59,99,2109,2409,2209
2023-09-23,Maharashtra,Pune,Onion,FAQ,182,72,1032,2332,2332
2023-09-30,Maharashtra,Pune,Onion,FAQ,218,58,1468,3768,1568
2023-10-07,Maharashtra,Pune,Onion,FAQ,179,69,1629,1929,2329
2023-10-14,Maharashtra,Pune,Onion,FAQ,169,159,1719,3519,1519
2023-10-21,Maharashtra,Pune,Onion,FAQ,112,102,2262,3062,2662
2023-10-28,Maharashtra,Pune,Onion,FAQ,216,106,1666,2966,1766
2023-11-04,Maharashtra,Pune,Onion,FAQ,138,78,2088,1888,2488
2023-11-11,Maharashtra,Pune,Onion,FAQ,121,111,1371,2671,2671
2023-11-18,Maharashtra,Pune,Onion,FAQ,132,72,1482,2282,2482
2023-11-25,Maharashtra,Pune,Onion,FAQ,111,151,2161,2461,2861
2023-12-02,Maharashtra,Pune,Onion,FAQ,241,81,2091,3391,1591
2023-12-09,Maharashtra,Pune,Onion,FAQ,194,134,2444,3744,1944
2023-12-16,Maharashtra,Pune,Onion,FAQ,166,56,1316,2116,2916
2023-12-23,Maharashtra,Pune,Onion,FAQ,190,180,1740,3540,2140
2023-12-30,Maharashtra,Pune,Onion,FAQ,84,74,2234,2034,2634
2024-01-06,Maharashtra,Pune,Onion,FAQ,63,103,2113,2413,2813
2024-01-13,Maharashtra,Pune,Onion,FAQ,76,166,2026,2826,1826
2024-01-20,Maharashtra,Pune,Onion,FAQ,127,67,1477,2277,2477
2024-01-27,Maharashtra,Pune,Onion,FAQ,153,43,2203,2503,2303
2024-02-03,Maharashtra,Pune,Onion,FAQ,165,55,1015,2315,1715
2024-02-10,Maharashtra,Pune,Onion,FAQ,70,160,2320,2620,3020
2024-02-17,Maharashtra,Pune,Onion,FAQ,162,152,2312,3112,2712
2024-02-24,Maharashtra,Pune,Onion,FAQ,224,164,1874,3174,2574
2024-03-02,Maharashtra,Pune,Onion,FAQ,99,139,1249,3049,1649
2024-03-09,Maharashtra,Pune,Onion,FAQ,73,63,1323,3623,2023
2024-03-16,Maharashtra,Pune,Onion,FAQ,158,98,2108,1908,2508
2024-03-23,Maharashtra,Pune,Onion,FAQ,168,108,2418,2718,2518
2024-03-30,Maharashtra,Pune,Onion,FAQ,127,67,2377,2677,1877
2024-04-06,Maharashtra,Pune,Onion,FAQ,101,141,1251,2051,2851
2024-04-13,Maharashtra,Pune,Onion,FAQ,108,48,1758,3058,3058
2024-04-20,Maharashtra,Pune,Onion,FAQ,248,88,2098,2398,1598
2024-04-27,Maharashtra,Pune,Onion,FAQ,192,182,1742,2542,2742
2024-05-04,Maharashtra,Pune,Onion,FAQ,110,100,1660,3460,1460
2024-05-11,Maharashtra,Pune,Onion,FAQ,54,44,2204,2004,1404
2024-05-18,Maharashtra,Pune,Onion,FAQ,79,119,2429,3229,1629
2024-05-25,Maharashtra,Pune,Onion,FAQ,177,117,1527,2327,2527
2024-06-01,Maharashtra,Pune,Onion,FAQ,198,88,1948,2748,2948
2024-06-08,Maharashtra,Pune,Onion,FAQ,146,186,2496,2296,2296
2024-06-15,Maharashtra,Pune,Onion,FAQ,54,44,1004,1804,2604
2024-06-22,Maharashtra,Pune,Onion,FAQ,145,135,1095,1895,2695
2024-06-29,Maharashtra,Pune,Onion,FAQ,131,71,1481,3281,3081
2024-07-06,Maharashtra,Pune,Onion,FAQ,122,112,1372,2672,2672
2024-07-13,Maharashtra,Pune,Onion,FAQ,58,148,1408,3208,1808
2024-07-20,Maharashtra,Pune,Onion,FAQ,119,159,1869,3669,2869
2024-07-27,Maharashtra,Pune,Onion,FAQ,168,58,1018,2318,2918
2024-08-03,Maharashtra,Pune,Onion,FAQ,237,77,1187,2987,2187
2024-08-10,Maharashtra,Pune,Onion,FAQ,64,154,2314,2614,3014
2024-08-17,Maharashtra,Pune,Onion,FAQ,137,127,1087,2887,2087
2024-08-24,Maharashtra,Pune,Onion,FAQ,228,168,1578,2378,3178
2024-08-31,Maharashtra,Pune,Onion,FAQ,183,73,1933,3733,1733
2024-09-07,Maharashtra,Pune,Onion,FAQ,106,46,1456,3256,1856
2024-09-14,Maharashtra,Pune,Onion,FAQ,92,182,1142,3442,1842
2024-09-21,Maharashtra,Pune,Onion,FAQ,114,154,2464,2264,1664
2024-09-28,Maharashtra,Pune,Onion,FAQ,216,106,2266,3566,2366
2022-01-01,Maharashtra,Pune,Potato,FAQ,120,60,1470,2270,2470
2022-01-08,Maharashtra,Pune,Potato,FAQ,77,167,1127,2427,2427
2022-01-15,Maharashtra,Pune,Potato,FAQ,209,49,1159,1959,2759
2022-01-22,Maharashtra,Pune,Potato,FAQ,132,72,1782,3082,2482
2022-01-29,Maharashtra,Pune,Potato,FAQ,83,73,2233,2033,2633
2022-02-05,Maharashtra,Pune,Potato,FAQ,188,178,2338,2138,2738
2022-02-12,Maharashtra,Pune,Potato,FAQ,203,93,1053,2353,2953
2022-02-19,Maharashtra,Pune,Potato,FAQ,139,79,2089,2889,3089
2022-02-26,Maharashtra,Pune,Potato,FAQ,144,84,1494,3294,1894
2022-03-05,Maharashtra,Pune,Potato,FAQ,94,84,1944,2244,2644
2022-03-12,Maharashtra,Pune,Potato,FAQ,139,79,1789,3089,1889
2022-03-19,Maharashtra,Pune,Potato,FAQ,52,42,1302,2602,2602
2022-03-26,Maharashtra,Pune,Potato,FAQ,249,189,2199,2999,2599
2022-04-02,Maharashtra,Pune,Potato,FAQ,121,61,2071,1871,2471
2022-04-09,Maharashtra,Pune,Potato,FAQ,180,70,1630,1930,2330
2022-04-16,Maharashtra,Pune,Potato,FAQ,141,81,2091,1891,2491
2022-04-23,Maharashtra,Pune,Potato,FAQ,248,88,2098,3398,2198
2022-04-30,Maharashtra,Pune,Potato,FAQ,194,184,1144,2944,2144
2022-05-07,Maharashtra,Pune,Potato,FAQ,89,179,1739,3039,2439
2022-05-14,Maharashtra,Pune,Potato,FAQ,242,132,1392,2192,2992
2022-05-21,Maharashtra,Pune,Potato,FAQ,217,157,2167,2967,3167
2022-05-28,Maharashtra,Pune,Potato,FAQ,245,185,2195,1995,2595
2022-06-04,Maharashtra,Pune,Potato,FAQ,107,147,1257,2057,2257
2022-06-11,Maharashtra,Pune,Potato,FAQ,129,169,2179,2479,2279
2022-06-18,Maharashtra,Pune,Potato,FAQ,180,170,1730,3530,1530
2022-06-25,Maharashtra,Pune,Potato,FAQ,103,143,2153,3453,2853
2022-07-02,Maharashtra,Pune,Potato,FAQ,163,103,1813,2113,1913
2022-07-09,Maharashtra,Pune,Potato,FAQ,244,184,2194,2994,3194
2022-07-16,Maharashtra,Pune,Potato,FAQ,202,42,1752,2552,2152
2022-07-23,Maharashtra,Pune,Potato,FAQ,236,126,1986,3786,2986
2022-07-30,Maharashtra,Pune,Potato,FAQ,109,49,1759,2059,2459
2022-08-06,Maharashtra,Pune,Potato,FAQ,113,153,1563,2863,2263
2022-08-13,Maharashtra,Pune,Potato,FAQ,246,136,1396,2196,1796
2022-08-20,Maharashtra,Pune,Potato,FAQ,158,98,1508,3308,1908
2022-08-27,Maharashtra,Pune,Potato,FAQ,54,44,2204,2004,2004
2022-09-03,Maharashtra,Pune,Potato,FAQ,136,176,1586,1886,2286
2022-09-10,Maharashtra,Pune,Potato,FAQ,246,186,1596,3396,2596
2022-09-17,Maharashtra,Pune,Potato,FAQ,227,67,1477,3777,2777
2022-09-24,Maharashtra,Pune,Potato,FAQ,174,114,1524,2324,1924
2022-10-01,Maharashtra,Pune,Potato,FAQ,90,80,1640,3440,2640
2022-10-08,Maharashtra,Pune,Potato,FAQ,133,123,1383,3683,2683
2022-10-15,Maharashtra,Pune,Potato,FAQ,100,40,2050,1850,1850
2022-10-22,Maharashtra,Pune,Potato,FAQ,211,151,2161,1961,2561
2022-10-29,Maharashtra,Pune,Potato,FAQ,192,132,2442,3742,2542
2022-11-05,Maharashtra,Pune,Potato,FAQ,120,160,1570,1870,2870
2022-11-12,Maharashtra,Pune,Potato,FAQ,203,143,1553,3353,1953
2022-11-19,Maharashtra,Pune,Potato,FAQ,178,68,1328,3128,2328
2022-11-26,Maharashtra,Pune,Potato,FAQ,182,72,1932,3732,1732
2022-12-03,Maharashtra,Pune,Potato,FAQ,65,105,1515,2815,1615
2022-12-10,Maharashtra,Pune,Potato,FAQ,88,78,1938,2238,2038
2022-12-17,Maharashtra,Pune,Potato,FAQ,107,97,1057,1857,2057
2022-12-24,Maharashtra,Pune,Potato,FAQ,117,157,2467,3267,2267
2022-12-31,Maharashtra,Pune,Potato,FAQ,59,49,1609,3409,2609
2023-01-07,Maharashtra,Pune,Potato,FAQ,144,84,1794,3094,2494
2023-01-14,Maharashtra,Pune,Potato,FAQ,147,87,2397,2697,2497
2023-01-21,Maharashtra,Pune,Potato,FAQ,167,57,1617,2917,2317
2023-01-28,Maharashtra,Pune,Potato,FAQ,147,187,1897,2697,2297
2023-02-04,Maharashtra,Pune,Potato,FAQ,189,79,1939,2739,2339
2023-02-11,Maharashtra,Pune,Potato,FAQ,77,117,1527,2827,2827
2023-02-18,Maharashtra,Pune,Potato,FAQ,82,122,2432,3232,2232
2023-02-25,Maharashtra,Pune,Potato,FAQ,106,46,1756,3056,2456
2023-03-04,Maharashtra,Pune,Potato,FAQ,136,176,1586,1886,1686
2023-03-11,Maharashtra,Pune,Potato,FAQ,157,47,2207,2507,1707
2023-03-18,Maharashtra,Pune,Potato,FAQ,169,159,1719,3519,2119
2023-03-25,Maharashtra,Pune,Potato,FAQ,75,165,1425,2225,2425
2023-04-01,Maharashtra,Pune,Potato,FAQ,204,44,1754,3554,2154
2023-04-08,Maharashtra,Pune,Potato,FAQ,230,120,1380,3180,2980
2023-04-15,Maharashtra,Pune,Potato,FAQ,175,115,2125,1925,3125
2023-04-22,Maharashtra,Pune,Potato,FAQ,197,137,2147,1947,3147
2023-04-29,Maharashtra,Pune,Potato,FAQ,76,66,1926,2226,2026
2023-05-06,Maharashtra,Pune,Potato,FAQ,88,178,2038,2838,1838
2023-05-13,Maharashtra,Pune,Potato,FAQ,63,53,1913,2213,2013
2023-05-20,Maharashtra,Pune,Potato,FAQ,128,118,1978,3278,1478
2023-05-27,Maharashtra,Pune,Potato,FAQ,133,123,1683,2483,1483
2023-06-03,Maharashtra,Pune,Potato,FAQ,188,128,1538,3338,2538
2023-06-10,Maharashtra,Pune,Potato,FAQ,91,131,2441,2241,2241
2023-06-17,Maharashtra,Pune,Potato,FAQ,75,65,1025,1825,2025
2023-06-24,Maharashtra,Pune,Potato,FAQ,70,110,2120,3420,2220
2023-07-01,Maharashtra,Pune,Potato,FAQ,57,147,2307,3607,2407
2023-07-08,Maharashtra,Pune,Potato,FAQ,230,70,1780,3580,2180
2023-07-15,Maharashtra,Pune,Potato,FAQ,204,144,2454,3754,2554
2023-07-22,Maharashtra,Pune,Potato,FAQ,207,147,2157,1957,1957
2023-07-29,Maharashtra,Pune,Potato,FAQ,235,125,1685,1985,1785
2023-08-05,Maharashtra,Pune,Potato,FAQ,168,108,1218,3518,3118
2023-08-12,Maharashtra,Pune,Potato,FAQ,195,185,1145,2945,2745
2023-08-19,Maharashtra,Pune,Potato,FAQ,238,78,2388,3188,2788
2023-08-26,Maharashtra,Pune,Potato,FAQ,213,153,2163,1963,2563
2023-09-02,Maharashtra,Pune,Potato,FAQ,165,55,1915,3715,2315
2023-09-09,Maharashtra,Pune,Potato,FAQ,119,59,2369,3669,1869
2023-09-16,Maharashtra,Pune,Potato,FAQ,173,63,1323,3123,1723
2023-09-23,Maharashtra,Pune,Potato,FAQ,171,111,1521,3321,3121
2023-09-30,Maharashtra,Pune,Potato,FAQ,69,59,1019,1819,1419
2023-10-07,Maharashtra,Pune,Potato,FAQ,158,148,2008,3308,2708
2023-10-14,Maharashtra,Pune,Potato,FAQ,197,137,2147,1947,1947
2023-10-21,Maharashtra,Pune,Potato,FAQ,102,142,2152,3452,1652
2023-10-28,Maharashtra,Pune,Potato,FAQ,187,77,1037,2337,2337
2023-11-04,Maharashtra,Pune,Potato,FAQ,74,164,1124,2424,2424
2023-11-11,Maharashtra,Pune,Potato,FAQ,197,87,1347,3147,2347
2023-11-18,Maharashtra,Pune,Potato,FAQ,162,52,1912,3712,2912
2023-11-25,Maharashtra,Pune,Potato,FAQ,183,123,1533,2333,3133
2023-12-02,Maharashtra,Pune,Potato,FAQ,242,132,2292,2592,2992
2023-12-09,Maharashtra,Pune,Potato,FAQ,156,146,2306,2106,2706
2023-12-16,Maharashtra,Pune,Potato,FAQ,151,41,2201,3501,2901
2023-12-23,Maharashtra,Pune,Potato,FAQ,157,147,1107,1907,1507
2023-12-30,Maharashtra,Pune,Potato,FAQ,112,52,2062,1862,2462
2024-01-06,Maharashtra,Pune,Potato,FAQ,77,117,1227,2027,2227
2024-01-13,Maharashtra,Pune,Potato,FAQ,90,180,1740,3040,1840
2024-01-20,Maharashtra,Pune,Potato,FAQ,105,45,1155,3455,3055
2024-01-27,Maharashtra,Pune,Potato,FAQ,52,42,1902,3202,2002
2024-02-03,Maharashtra,Pune,Potato,FAQ,192,182,1442,3742,1542
2024-02-10,Maharashtra,Pune,Potato,FAQ,163,153,2013,3313,2113
2024-02-17,Maharashtra,Pune,Potato,FAQ,174,114,1224,3524,2524
2024-02-24,Maharashtra,Pune,Potato,FAQ,119,109,1369,3669,2069
2024-03-02,Maharashtra,Pune,Potato,FAQ,57,97,1807,3607,1607
2024-03-09,Maharashtra,Pune,Potato,FAQ,238,128,1088,2388,1788
2024-03-16,Maharashtra,Pune,Potato,FAQ,239,79,1189,2989,2189
2024-03-23,Maharashtra,Pune,Potato,FAQ,166,106,1216,2516,1916
2024-03-30,Maharashtra,Pune,Potato,FAQ,79,69,2229,2029,2629
2024-04-06,Maharashtra,Pune,Potato,FAQ,162,152,2012,3312,1512
2024-04-13,Maharashtra,Pune,Potato,FAQ,195,185,1745,2545,2145
2024-04-20,Maharashtra,Pune,Potato,FAQ,229,169,1279,3579,3179
2024-04-27,Maharashtra,Pune,Potato,FAQ,64,54,1614,3414,2014
2024-05-04,Maharashtra,Pune,Potato,FAQ,60,150,1410,2210,3010
2024-05-11,Maharashtra,Pune,Potato,FAQ,199,89,2249,2549,2349
2024-05-18,Maharashtra,Pune,Potato,FAQ,92,132,1842,2642,1642
2024-05-25,Maharashtra,Pune,Potato,FAQ,220,160,1270,2570,2570
2024-06-01,Maharashtra,Pune,Potato,FAQ,100,140,1250,3050,1650
2024-06-08,Maharashtra,Pune,Potato,FAQ,238,128,1688,2988,1788
2024-06-15,Maharashtra,Pune,Potato,FAQ,79,119,2129,2429,2829
2024-06-22,Maharashtra,Pune,Potato,FAQ,94,184,1744,2044,2444
2024-06-29,Maharashtra,Pune,Potato,FAQ,233,73,1783,3583,2783
2024-07-06,Maharashtra,Pune,Potato,FAQ,103,43,2353,3653,3053
2024-07-13,Maharashtra,Pune,Potato,FAQ,87,177,1737,3037,3037
2024-07-20,Maharashtra,Pune,Potato,FAQ,57,97,2107,3407,2207
2024-07-27,Maharashtra,Pune,Potato,FAQ,57,97,2107,2407,2807
2024-08-03,Maharashtra,Pune,Potato,FAQ,151,141,2301,3101,2701
2024-08-10,Maharashtra,Pune,Potato,FAQ,219,159,1569,3369,3169
2024-08-17,Maharashtra,Pune,Potato,FAQ,169,59,1319,3119,2919
2024-08-24,Maharashtra,Pune,Potato,FAQ,229,119,2279,3579,2379
2024-08-31,Maharashtra,Pune,Potato,FAQ,125,115,2275,2075,2675
2024-09-07,Maharashtra,Pune,Potato,FAQ,237,177,1887,2187,2587
2024-09-14,Maharashtra,Pune,Potato,FAQ,211,151,1561,3361,3161
2024-09-21,Maharashtra,Pune,Potato,FAQ,247,187,1297,2597,3197
2024-09-28,Maharashtra,Pune,Potato,FAQ,107,47,1157,2457,1857
2022-01-01,Maharashtra,Pune,Tomato,FAQ,129,119,2279,2079,2079
2022-01-08,Maharashtra,Pune,Tomato,FAQ,95,135,2145,3445,2845
2022-01-15,Maharashtra,Pune,Tomato,FAQ,246,136,1396,3196,2396
2022-01-22,Maharashtra,Pune,Tomato,FAQ,201,141,2151,1951,3151
2022-01-29,Maharashtra,Pune,Tomato,FAQ,175,65,1925,2725,2325
2022-02-05,Maharashtra,Pune,Tomato,FAQ,244,184,2494,3794,3194
2022-02-12,Maharashtra,Pune,Tomato,FAQ,245,135,1695,2995,2395
2022-02-19,Maharashtra,Pune,Tomato,FAQ,153,43,1603,2903,2303
2022-02-26,Maharashtra,Pune,Tomato,FAQ,221,61,2371,2171,1571
2022-03-05,Maharashtra,Pune,Tomato,FAQ,239,129,1089,2389,1789
2022-03-12,Maharashtra,Pune,Tomato,FAQ,190,130,1540,3340,1940
2022-03-19,Maharashtra,Pune,Tomato,FAQ,123,63,1773,2073,1873
2022-03-26,Maharashtra,Pune,Tomato,FAQ,185,125,1235,3535,3135
2022-04-02,Maharashtra,Pune,Tomato,FAQ,67,107,2117,2417,1617
2022-04-09,Maharashtra,Pune,Tomato,FAQ,201,41,1751,2551,2151
2022-04-16,Maharashtra,Pune,Tomato,FAQ,156,96,2406,3706,1906
2022-04-23,Maharashtra,Pune,Tomato,FAQ,85,75,1635,2435,2635
2022-04-30,Maharashtra,Pune,Tomato,FAQ,96,186,1746,3046,3046
2022-05-07,Maharashtra,Pune,Tomato,FAQ,63,53,1013,1813,1413
2022-05-14,Maharashtra,Pune,Tomato,FAQ,141,181,1891,2691,2891
2022-05-21,Maharashtra,Pune,Tomato,FAQ,89,79,1639,2439,1439
2022-05-28,Maharashtra,Pune,Tomato,FAQ,166,56,1616,2916,1716
2022-06-04,Maharashtra,Pune,Tomato,FAQ,110,50,1160,2460,3060
2022-06-11,Maharashtra,Pune,Tomato,FAQ,196,86,1646,1946,2946
2022-06-18,Maharashtra,Pune,Tomato,FAQ,166,106,2116,1916,3116
2022-06-25,Maharashtra,Pune,Tomato,FAQ,72,162,2022,2822,3022
2022-07-02,Maharashtra,Pune,Tomato,FAQ,78,68,1028,2828,1428
2022-07-09,Maharashtra,Pune,Tomato,FAQ,204,144,1854,2154,3154
2022-07-16,Maharashtra,Pune,Tomato,FAQ,138,178,1588,1888,2288
2022-07-23,Maharashtra,Pune,Tomato,FAQ,240,80,1790,3590,2790
2022-07-30,Maharashtra,Pune,Tomato,FAQ,78,118,1528,1828,2228
2022-08-06,Maharashtra,Pune,Tomato,FAQ,74,64,2224,2024,2024
2022-08-13,Maharashtra,Pune,Tomato,FAQ,245,185,2495,2795,1995
2022-08-20,Maharashtra,Pune,Tomato,FAQ,104,94,1654,3454,1454
2022-08-27,Maharashtra,Pune,Tomato,FAQ,50,90,1200,2000,1600
2022-09-03,Maharashtra,Pune,Tomato,FAQ,175,65,1325,2125,2325
2022-09-10,Maharashtra,Pune,Tomato,FAQ,84,74,1034,1834,1434
2022-09-17,Maharashtra,Pune,Tomato,FAQ,221,111,2271,3571,1771
2022-09-24,Maharashtra,Pune,Tomato,FAQ,217,157,2467,2767,1967
2022-10-01,Maharashtra,Pune,Tomato,FAQ,57,97,1507,1807,1607
2022-10-08,Maharashtra,Pune,Tomato,FAQ,222,162,2172,1972,3172
2022-10-15,Maharashtra,Pune,Tomato,FAQ,214,104,1064,2364,2364
2022-10-22,Maharashtra,Pune,Tomato,FAQ,201,141,1551,3351,3151
2022-10-29,Maharashtra,Pune,Tomato,FAQ,122,162,2172,3472,2872
2022-11-05,Maharashtra,Pune,Tomato,FAQ,187,177,2337,3137,1537
2022-11-12,Maharashtra,Pune,Tomato,FAQ,203,143,2153,1953,1953
2022-11-19,Maharashtra,Pune,Tomato,FAQ,226,166,1876,3176,3176
2022-11-26,Maharashtra,Pune,Tomato,FAQ,154,144,2004,2304,2104
2022-12-03,Maharashtra,Pune,Tomato,FAQ,188,78,1638,1938,2338
2022-12-10,Maharashtra,Pune,Tomato,FAQ,56,46,2206,3006,1406
2022-12-17,Maharashtra,Pune,Tomato,FAQ,70,110,1520,2820,1620
2022-12-24,Maharashtra,Pune,Tomato,FAQ,92,132,2442,3242,1642
2022-12-31,Maharashtra,Pune,Tomato,FAQ,55,145,2005,2805,1805
2023-01-07,Maharashtra,Pune,Tomato,FAQ,198,138,2448,2748,2548
2023-01-14,Maharashtra,Pune,Tomato,FAQ,158,98,2408,3708,1908
2023-01-21,Maharashtra,Pune,Tomato,FAQ,242,132,2292,3592,1792
2023-01-28,Maharashtra,Pune,Tomato,FAQ,207,97,1057,3357,2957
2023-02-04,Maharashtra,Pune,Tomato,FAQ,173,163,1723,2523,1523
2023-02-11,Maharashtra,Pune,Tomato,FAQ,91,181,2341,3641,2441
2023-02-18,Maharashtra,Pune,Tomato,FAQ,101,91,1051,2851,1451
2023-02-25,Maharashtra,Pune,Tomato,FAQ,230,70,1180,1980,2180
2023-03-04,Maharashtra,Pune,Tomato,FAQ,106,46,1156,2456,2456
2023-03-11,Maharashtra,Pune,Tomato,FAQ,138,178,1288,2088,1688
2023-03-18,Maharashtra,Pune,Tomato,FAQ,55,95,1505,1805,2805
2023-03-25,Maharashtra,Pune,Tomato,FAQ,50,90,2100,2400,1600
2023-04-01,Maharashtra,Pune,Tomato,FAQ,54,44,1904,3204,2004
2023-04-08,Maharashtra,Pune,Tomato,FAQ,80,170,2330,3630,3030
2023-04-15,Maharashtra,Pune,Tomato,FAQ,156,46,1606,2906,2906
2023-04-22,Maharashtra,Pune,Tomato,FAQ,126,166,1876,2676,2276
2023-04-29,Maharashtra,Pune,Tomato,FAQ,144,84,1794,3094,2494
2023-05-06,Maharashtra,Pune,Tomato,FAQ,86,76,1336,3636,2036
2023-05-13,Maharashtra,Pune,Tomato,FAQ,132,72,2082,2882,1882
2023-05-20,Maharashtra,Pune,Tomato,FAQ,122,162,1272,2072,2272
2023-05-27,Maharashtra,Pune,Tomato,FAQ,157,147,1707,3507,2707
2023-06-03,Maharashtra,Pune,Tomato,FAQ,220,160,1270,2570,2570
2023-06-10,Maharashtra,Pune,Tomato,FAQ,247,87,1197,2997,2797
2023-06-17,Maharashtra,Pune,Tomato,FAQ,201,91,1051,2351,2351
2023-06-24,Maharashtra,Pune,Tomato,FAQ,150,140,2000,2300,2100
2023-07-01,Maharashtra,Pune,Tomato,FAQ,243,183,2493,3793,2593
2023-07-08,Maharashtra,Pune,Tomato,FAQ,145,185,1595,2895,2895
2023-07-15,Maharashtra,Pune,Tomato,FAQ,187,77,1937,2737,2337
2023-07-22,Maharashtra,Pune,Tomato,FAQ,183,173,2333,2133,2133
2023-07-29,Maharashtra,Pune,Tomato,FAQ,85,75,1635,2435,1435
2023-08-05,Maharashtra,Pune,Tomato,FAQ,143,133,2293,2093,2093
2023-08-12,Maharashtra,Pune,Tomato,FAQ,190,80,2240,3540,1740
2023-08-19,Maharashtra,Pune,Tomato,FAQ,214,54,2064,2364,1564
2023-08-26,Maharashtra,Pune,Tomato,FAQ,60,50,1310,3610,1410
2023-09-02,Maharashtra,Pune,Tomato,FAQ,185,125,2435,3735,2535
2023-09-09,Maharashtra,Pune,Tomato,FAQ,81,121,1231,3031,2231
2023-09-16,Maharashtra,Pune,Tomato,FAQ,149,189,1599,2899,1699
2023-09-23,Maharashtra,Pune,Tomato,FAQ,223,63,1173,1973,1573
2023-09-30,Maharashtra,Pune,Tomato,FAQ,99,189,2049,1849,2449
2023-10-07,Maharashtra,Pune,Tomato,FAQ,148,188,1298,2098,2298
2023-10-14,Maharashtra,Pune,Tomato,FAQ,63,53,1313,3613,2613
2023-10-21,Maharashtra,Pune,Tomato,FAQ,193,183,1443,2743,1543
2023-10-28,Maharashtra,Pune,Tomato,FAQ,87,77,1037,2837,1437
2023-11-04,Maharashtra,Pune,Tomato,FAQ,103,43,2353,3653,1853
2023-11-11,Maharashtra,Pune,Tomato,FAQ,179,119,1229,3529,3129
2023-11-18,Maharashtra,Pune,Tomato,FAQ,199,89,1349,2149,1749
2023-11-25,Maharashtra,Pune,Tomato,FAQ,91,131,1241,2041,2241
2023-12-02,Maharashtra,Pune,Tomato,FAQ,196,86,1046,2346,1746
2023-12-09,Maharashtra,Pune,Tomato,FAQ,249,189,1599,2399,3199
2023-12-16,Maharashtra,Pune,Tomato,FAQ,108,98,1958,3258,1458
2023-12-23,Maharashtra,Pune,Tomato,FAQ,185,125,1535,2335,1935
2023-12-30,Maharashtra,Pune,Tomato,FAQ,68,108,1818,2618,2818
2024-01-06,Maharashtra,Pune,Tomato,FAQ,148,88,1498,3298,2498
2024-01-13,Maharashtra,Pune,Tomato,FAQ,160,150,1410,2710,2710
2024-01-20,Maharashtra,Pune,Tomato,FAQ,217,157,2467,3767,3167
2024-01-27,Maharashtra,Pune,Tomato,FAQ,205,45,1155,1955,2755
2024-02-03,Maharashtra,Pune,Tomato,FAQ,205,45,1155,1955,2755
2024-02-10,Maharashtra,Pune,Tomato,FAQ,128,68,1478,2278,3078
2024-02-17,Maharashtra,Pune,Tomato,FAQ,240,180,2190,1990,2590
2024-02-24,Maharashtra,Pune,Tomato,FAQ,246,136,1996,3796,2396
2024-03-02,Maharashtra,Pune,Tomato,FAQ,63,103,2413,2213,1613
