date,state,district,latitude,longitude,temperature_max,temperature_min,humidity,rainfall,wind_speed,pressure
2019-11-13,Punjab,Ludhiana,30.9,75.85,21.6,20.6,72,0,17,1012
2019-11-14,Punjab,Ludhiana,30.9,75.85,20.6,19.6,71,0,16,1011
2019-11-15,Punjab,Ludhiana,30.9,75.85,21.6,14.6,62,2,7,1022
2019-11-16,Punjab,Ludhiana,30.9,75.85,19.6,14.6,70,0,15,1010
2019-11-17,Punjab,Ludhiana,30.9,75.85,22.6,17.6,63,0,8,1013
2019-11-18,Punjab,Ludhiana,30.9,75.85,28.6,15.6,89,0,19,1019
2019-11-19,Punjab,Ludhiana,30.9,75.85,21.6,14.6,62,0,7,1022
2019-11-20,Punjab,Ludhiana,30.9,75.85,21.6,18.6,72,0,17,1022
2019-11-21,Punjab,Ludhiana,30.9,75.85,25.6,14.6,86,6,16,1026
2019-11-22,Punjab,Ludhiana,30.9,75.85,19.6,18.6,70,0,15,1010
2019-11-23,Punjab,Ludhiana,30.9,75.85,19.6,14.6,70,0,15,1010
2019-11-24,Punjab,Ludhiana,30.9,75.85,19.6,20.6,70,0,15,1020
2019-11-25,Punjab,Ludhiana,30.9,75.85,21.6,16.6,72,0,17,1012
2019-11-26,Punjab,Ludhiana,30.9,75.85,22.6,19.6,73,0,18,1023
2019-11-27,Punjab,Ludhiana,30.9,75.85,25.6,20.6,66,0,11,1016
2019-11-28,Punjab,Ludhiana,30.9,75.85,25.6,18.6,86,0,16,1026
2019-11-29,Punjab,Ludhiana,30.9,75.85,27.6,14.6,78,0,8,1018
2019-11-30,Punjab,Ludhiana,30.9,75.85,26.6,17.6,67,0,12,1017
2019-12-01,Punjab,Ludhiana,30.9,75.85,14.6,9.6,85,0,15,1015
2019-12-02,Punjab,Ludhiana,30.9,75.85,11.6,8.6,72,0,17,1022
2019-12-03,Punjab,Ludhiana,30.9,75.85,14.6,5.6,75,5,5,1015
2019-12-04,Punjab,Ludhiana,30.9,75.85,15.6,8.6,76,0,6,1026
2019-12-05,Punjab,Ludhiana,30.9,75.85,12.6,5.6,73,0,18,1023
2019-12-06,Punjab,Ludhiana,30.9,75.85,11.6,6.6,82,0,12,1012
2019-12-07,Punjab,Ludhiana,30.9,75.85,17.6,10.6,88,0,18,1028
2019-12-08,Punjab,Ludhiana,30.9,75.85,15.6,10.6,76,0,6,1016
2019-12-09,Punjab,Ludhiana,30.9,75.85,10.6,9.6,71,0,16,1011
2019-12-10,Punjab,Ludhiana,30.9,75.85,9.6,10.6,70,0,15,1020
2019-12-11,Punjab,Ludhiana,30.9,75.85,16.6,9.6,87,0,17,1027
2019-12-12,Punjab,Ludhiana,30.9,75.85,10.6,11.6,71,0,16,1021
2019-12-13,Punjab,Ludhiana,30.9,75.85,16.6,7.6,87,0,17,1017
2019-12-14,Punjab,Ludhiana,30.9,75.85,17.6,4.6,78,0,8,1018
2019-12-15,Punjab,Ludhiana,30.9,75.85,13.6,4.6,64,4,9,1014
2019-12-16,Punjab,Ludhiana,30.9,75.85,16.6,5.6,77,0,7,1027
2019-12-17,Punjab,Ludhiana,30.9,75.85,12.6,5.6,63,0,8,1023
2019-12-18,Punjab,Ludhiana,30.9,75.85,10.6,9.6,61,0,6,1011
2019-12-19,Punjab,Ludhiana,30.9,75.85,18.6,5.6,79,9,9,1019
2019-12-20,Punjab,Ludhiana,30.9,75.85,9.6,8.6,60,0,5,1010
2019-12-21,Punjab,Ludhiana,30.9,75.85,18.6,7.6,79,9,9,1029
2019-12-22,Punjab,Ludhiana,30.9,75.85,17.6,8.6,78,0,8,1018
2019-12-23,Punjab,Ludhiana,30.9,75.85,14.6,9.6,85,0,15,1015
2019-12-24,Punjab,Ludhiana,30.9,75.85,12.6,5.6,73,0,18,1023
2019-12-25,Punjab,Ludhiana,30.9,75.85,17.6,8.6,78,0,8,1018
2019-12-26,Punjab,Ludhiana,30.9,75.85,12.6,7.6,73,0,18,1013
2019-12-27,Punjab,Ludhiana,30.9,75.85,10.6,9.6,71,1,16,1011
2019-12-28,Punjab,Ludhiana,30.9,75.85,11.6,4.6,72,0,17,1022
2019-12-29,Punjab,Ludhiana,30.9,75.85,14.6,5.6,65,0,10,1015
2019-12-30,Punjab,Ludhiana,30.9,75.85,9.6,6.6,80,0,10,1020
2019-12-31,Punjab,Ludhiana,30.9,75.85,13.6,10.6,84,0,14,1024
2020-01-01,Punjab,Ludhiana,30.9,75.85,18.6,11.6,79,9,9,1029
2020-01-02,Punjab,Ludhiana,30.9,75.85,13.6,10.6,84,0,14,1024
2020-01-03,Punjab,Ludhiana,30.9,75.85,9.6,4.6,60,0,5,1010
2020-01-04,Punjab,Ludhiana,30.9,75.85,12.6,9.6,73,0,18,1023
2020-01-05,Punjab,Ludhiana,30.9,75.85,10.6,11.6,81,0,11,1021
2020-01-06,Punjab,Ludhiana,30.9,75.85,18.6,9.6,89,0,19,1019
2020-01-07,Punjab,Ludhiana,30.9,75.85,12.6,7.6,83,0,13,1013
2020-01-08,Punjab,Ludhiana,30.9,75.85,11.6,6.6,82,0,12,1012
2020-01-09,Punjab,Ludhiana,30.9,75.85,18.6,9.6,69,0,14,1019
2020-01-10,Punjab,Ludhiana,30.9,75.85,14.6,9.6,85,5,15,1015
2020-01-11,Punjab,Ludhiana,30.9,75.85,12.6,5.6,63,0,8,1023
2020-01-12,Punjab,Ludhiana,30.9,75.85,9.6,10.6,80,0,10,1020
2020-01-13,Punjab,Ludhiana,30.9,75.85,9.6,10.6,70,0,15,1020
2020-01-14,Punjab,Ludhiana,30.9,75.85,9.6,4.6,80,0,10,1010
2020-01-15,Punjab,Ludhiana,30.9,75.85,13.6,10.6,64,0,9,1024
2020-01-16,Punjab,Ludhiana,30.9,75.85,10.6,9.6,71,0,16,1011
2020-01-17,Punjab,Ludhiana,30.9,75.85,12.6,9.6,83,3,13,1023
2020-01-18,Punjab,Ludhiana,30.9,75.85,10.6,5.6,81,1,11,1011
2020-01-19,Punjab,Ludhiana,30.9,75.85,15.6,4.6,86,0,16,1026
2020-01-20,Punjab,Ludhiana,30.9,75.85,9.6,6.6,80,0,10,1020
2020-01-21,Punjab,Ludhiana,30.9,75.85,13.6,10.6,64,4,9,1024
2020-01-22,Punjab,Ludhiana,30.9,75.85,16.6,7.6,77,7,7,1017
2020-01-23,Punjab,Ludhiana,30.9,75.85,16.6,11.6,77,0,7,1017
2020-01-24,Punjab,Ludhiana,30.9,75.85,12.6,11.6,63,0,8,1013
2020-01-25,Punjab,Ludhiana,30.9,75.85,14.6,7.6,75,0,5,1025
2020-01-26,Punjab,Ludhiana,30.9,75.85,14.6,5.6,85,0,15,1015
2020-01-27,Punjab,Ludhiana,30.9,75.85,15.6,10.6,86,0,16,1016
2020-01-28,Punjab,Ludhiana,30.9,75.85,12.6,11.6,83,0,13,1013
2020-01-29,Punjab,Ludhiana,30.9,75.85,18.6,5.6,79,0,9,1019
2020-01-30,Punjab,Ludhiana,30.9,75.85,9.6,8.6,70,0,15,1010
2020-01-31,Punjab,Ludhiana,30.9,75.85,14.6,9.6,85,0,15,1015
2020-02-01,Punjab,Ludhiana,30.9,75.85,13.6,10.6,64,0,9,1024
2020-02-02,Punjab,Ludhiana,30.9,75.85,9.6,8.6,70,0,15,1010
2020-02-03,Punjab,Ludhiana,30.9,75.85,16.6,5.6,77,0,7,1027
2020-02-04,Punjab,Ludhiana,30.9,75.85,17.6,6.6,78,0,8,1028
2020-02-05,Punjab,Ludhiana,30.9,75.85,16.6,11.6,77,0,7,1017
2020-02-06,Punjab,Ludhiana,30.9,75.85,18.6,5.6,89,0,19,1019
2020-02-07,Punjab,Ludhiana,30.9,75.85,13.6,10.6,84,0,14,1024
2020-02-08,Punjab,Ludhiana,30.9,75.85,16.6,7.6,67,0,12,1017
2020-02-09,Punjab,Ludhiana,30.9,75.85,12.6,7.6,73,3,18,1013
2020-02-10,Punjab,Ludhiana,30.9,75.85,12.6,7.6,63,0,8,1013
2020-02-11,Punjab,Ludhiana,30.9,75.85,18.6,11.6,69,0,14,1029
2020-02-12,Punjab,Ludhiana,30.9,75.85,13.6,8.6,84,0,14,1014
2020-02-13,Punjab,Ludhiana,30.9,75.85,11.6,10.6,62,0,7,1012
2020-02-14,Punjab,Ludhiana,30.9,75.85,17.6,4.6,78,0,8,1018
2020-02-15,Punjab,Ludhiana,30.9,75.85,18.6,11.6,69,0,14,1029
2020-02-16,Punjab,Ludhiana,30.9,75.85,11.6,8.6,72,2,17,1022
2020-02-17,Punjab,Ludhiana,30.9,75.85,13.6,8.6,74,0,19,1014
2020-02-18,Punjab,Ludhiana,30.9,75.85,14.6,7.6,65,0,10,1025
2020-02-19,Punjab,Ludhiana,30.9,75.85,14.6,11.6,75,0,5,1025
2020-02-20,Punjab,Ludhiana,30.9,75.85,18.6,5.6,69,0,14,1019
2020-02-21,Punjab,Ludhiana,30.9,75.85,15.6,10.6,76,0,6,1016
2020-02-22,Punjab,Ludhiana,30.9,75.85,17.6,10.6,88,8,18,1028
2020-02-23,Punjab,Ludhiana,30.9,75.85,13.6,4.6,74,0,19,1014
2020-02-24,Punjab,Ludhiana,30.9,75.85,9.6,8.6,70,0,15,1010
2020-02-25,Punjab,Ludhiana,30.9,75.85,9.6,6.6,60,0,5,1020
2020-02-26,Punjab,Ludhiana,30.9,75.85,13.6,4.6,84,0,14,1014
2020-02-27,Punjab,Ludhiana,30.9,75.85,13.6,8.6,84,0,14,1014
2020-02-28,Punjab,Ludhiana,30.9,75.85,11.6,6.6,82,2,12,1012
2020-02-29,Punjab,Ludhiana,30.9,75.85,13.6,10.6,64,0,9,1024
2020-03-01,Punjab,Ludhiana,30.9,75.85,22.6,19.6,73,0,18,1023
2020-03-02,Punjab,Ludhiana,30.9,75.85,28.6,15.6,79,0,9,1019
2020-03-03,Punjab,Ludhiana,30.9,75.85,23.6,20.6,74,0,19,1024
2020-03-04,Punjab,Ludhiana,30.9,75.85,25.6,20.6,66,6,11,1016
2020-03-05,Punjab,Ludhiana,30.9,75.85,24.6,21.6,85,0,15,1025
2020-03-06,Punjab,Ludhiana,30.9,75.85,25.6,14.6,66,0,11,1026
2020-03-07,Punjab,Ludhiana,30.9,75.85,21.6,14.6,72,0,17,1022
2020-03-08,Punjab,Ludhiana,30.9,75.85,28.6,17.6,69,0,14,1029
2020-03-09,Punjab,Ludhiana,30.9,75.85,20.6,21.6,71,0,16,1021
2020-03-10,Punjab,Ludhiana,30.9,75.85,27.6,20.6,88,0,18,1028
2020-03-11,Punjab,Ludhiana,30.9,75.85,23.6,18.6,74,0,19,1014
2020-03-12,Punjab,Ludhiana,30.9,75.85,23.6,16.6,64,0,9,1024
2020-03-13,Punjab,Ludhiana,30.9,75.85,24.6,15.6,65,0,10,1015
2020-03-14,Punjab,Ludhiana,30.9,75.85,24.6,21.6,65,0,10,1025
2020-03-15,Punjab,Ludhiana,30.9,75.85,27.6,18.6,68,0,13,1018
2020-03-16,Punjab,Ludhiana,30.9,75.85,23.6,16.6,84,4,14,1024
2020-03-17,Punjab,Ludhiana,30.9,75.85,25.6,14.6,86,0,16,1026
2020-03-18,Punjab,Ludhiana,30.9,75.85,22.6,19.6,83,0,13,1023
2020-03-19,Punjab,Ludhiana,30.9,75.85,24.6,17.6,65,0,10,1025
2020-03-20,Punjab,Ludhiana,30.9,75.85,26.6,21.6,77,0,7,1017
2020-03-21,Punjab,Ludhiana,30.9,75.85,23.6,14.6,74,4,19,1014
2020-03-22,Punjab,Ludhiana,30.9,75.85,24.6,15.6,85,0,15,1015
2020-03-23,Punjab,Ludhiana,30.9,75.85,20.6,19.6,61,0,6,1011
2020-03-24,Punjab,Ludhiana,30.9,75.85,22.6,15.6,83,0,13,1023
2020-03-25,Punjab,Ludhiana,30.9,75.85,20.6,19.6,61,1,6,1011
2020-03-26,Punjab,Ludhiana,30.9,75.85,28.6,15.6,89,0,19,1019
2020-03-27,Punjab,Ludhiana,30.9,75.85,26.6,15.6,67,0,12,1027
2020-03-28,Punjab,Ludhiana,30.9,75.85,28.6,19.6,89,0,19,1019
2020-03-29,Punjab,Ludhiana,30.9,75.85,23.6,18.6,64,0,9,1014
2020-03-30,Punjab,Ludhiana,30.9,75.85,26.6,19.6,87,0,17,1027
2020-03-31,Punjab,Ludhiana,30.9,75.85,24.6,17.6,85,0,15,1025
2020-04-01,Punjab,Ludhiana,30.9,75.85,29.6,28.6,80,0,10,1010
2020-04-02,Punjab,Ludhiana,30.9,75.85,35.5,26.6,76,0,6,1016
2020-04-03,Punjab,Ludhiana,30.9,75.85,32.5,31.6,73,0,18,1013
2020-04-04,Punjab,Ludhiana,30.9,75.85,30.6,27.6,61,0,6,1021
2020-04-05,Punjab,Ludhiana,30.9,75.85,36.5,29.6,87,0,17,1027
2020-04-06,Punjab,Ludhiana,30.9,75.85,29.6,24.6,70,0,15,1010
2020-04-07,Punjab,Ludhiana,30.9,75.85,33.5,30.6,74,0,19,1024
2020-04-08,Punjab,Ludhiana,30.9,75.85,37.5,28.6,68,0,13,1018
2020-04-09,Punjab,Ludhiana,30.9,75.85,34.5,25.6,75,5,5,1015
2020-04-10,Punjab,Ludhiana,30.9,75.85,31.6,30.6,62,0,7,1012
2020-04-11,Punjab,Ludhiana,30.9,75.85,33.5,28.6,84,0,14,1014
2020-04-12,Punjab,Ludhiana,30.9,75.85,34.5,25.6,65,0,10,1015
2020-04-13,Punjab,Ludhiana,30.9,75.85,37.5,26.6,88,8,18,1028
2020-04-14,Punjab,Ludhiana,30.9,75.85,37.5,24.6,88,8,18,1018
2020-04-15,Punjab,Ludhiana,30.9,75.85,35.5,28.6,86,0,16,1026
2020-04-16,Punjab,Ludhiana,30.9,75.85,38.5,29.6,69,0,14,1019
2020-04-17,Punjab,Ludhiana,30.9,75.85,33.5,30.6,84,0,14,1024
2020-04-18,Punjab,Ludhiana,30.9,75.85,32.5,31.6,73,0,18,1013
2020-04-19,Punjab,Ludhiana,30.9,75.85,37.5,24.6,88,0,18,1018
2020-04-20,Punjab,Ludhiana,30.9,75.85,34.5,27.6,75,0,5,1025
2020-04-21,Punjab,Ludhiana,30.9,75.85,34.5,25.6,65,0,10,1015
2020-04-22,Punjab,Ludhiana,30.9,75.85,33.5,26.6,84,0,14,1024
2020-04-23,Punjab,Ludhiana,30.9,75.85,37.5,28.6,88,0,18,1018
2020-04-24,Punjab,Ludhiana,30.9,75.85,31.6,30.6,72,0,17,1012
2020-04-25,Punjab,Ludhiana,30.9,75.85,32.5,29.6,73,0,18,1023
2020-04-26,Punjab,Ludhiana,30.9,75.85,35.5,26.6,66,0,11,1016
2020-04-27,Punjab,Ludhiana,30.9,75.85,37.5,24.6,88,0,18,1018
2020-04-28,Punjab,Ludhiana,30.9,75.85,35.5,26.6,76,0,6,1016
2020-04-29,Punjab,Ludhiana,30.9,75.85,32.5,25.6,73,0,18,1023
2020-04-30,Punjab,Ludhiana,30.9,75.85,30.6,29.6,61,0,6,1011
2020-05-01,Punjab,Ludhiana,30.9,75.85,37.5,26.6,88,0,18,1028
2020-05-02,Punjab,Ludhiana,30.9,75.85,37.5,30.6,68,8,13,1028
2020-05-03,Punjab,Ludhiana,30.9,75.85,33.5,24.6,64,0,9,1014
2020-05-04,Punjab,Ludhiana,30.9,75.85,33.5,26.6,74,4,19,1024
2020-05-05,Punjab,Ludhiana,30.9,75.85,33.5,24.6,84,0,14,1014
2020-05-06,Punjab,Ludhiana,30.9,75.85,31.6,26.6,72,0,17,1012
2020-05-07,Punjab,Ludhiana,30.9,75.85,34.5,29.6,85,0,15,1015
2020-05-08,Punjab,Ludhiana,30.9,75.85,29.6,24.6,60,0,5,1010
2020-05-09,Punjab,Ludhiana,30.9,75.85,35.5,30.6,76,0,6,1016
2020-05-10,Punjab,Ludhiana,30.9,75.85,37.5,24.6,88,0,18,1018
2020-05-11,Punjab,Ludhiana,30.9,75.85,35.5,24.6,66,0,11,1026
2020-05-12,Punjab,Ludhiana,30.9,75.85,31.6,26.6,82,0,12,1012
2020-05-13,Punjab,Ludhiana,30.9,75.85,37.5,26.6,88,0,18,1028
2020-05-14,Punjab,Ludhiana,30.9,75.85,35.5,24.6,66,0,11,1026
2020-05-15,Punjab,Ludhiana,30.9,75.85,38.5,31.6,69,0,14,1029
2020-05-16,Punjab,Ludhiana,30.9,75.85,38.5,27.6,69,0,14,1029
2020-05-17,Punjab,Ludhiana,30.9,75.85,30.6,27.6,71,0,16,1021
2020-05-18,Punjab,Ludhiana,30.9,75.85,38.5,29.6,69,0,14,1019
2020-05-19,Punjab,Ludhiana,30.9,75.85,31.6,24.6,82,0,12,1022
2020-05-20,Punjab,Ludhiana,30.9,75.85,32.5,31.6,63,0,8,1013
2020-05-21,Punjab,Ludhiana,30.9,75.85,37.5,28.6,88,0,18,1018
2020-05-22,Punjab,Ludhiana,30.9,75.85,38.5,25.6,69,9,14,1019
2020-05-23,Punjab,Ludhiana,30.9,75.85,37.5,24.6,78,8,8,1018
2020-05-24,Punjab,Ludhiana,30.9,75.85,30.6,31.6,81,0,11,1021
2020-05-25,Punjab,Ludhiana,30.9,75.85,31.6,30.6,72,0,17,1012
2020-05-26,Punjab,Ludhiana,30.9,75.85,37.5,30.6,88,0,18,1028
2020-05-27,Punjab,Ludhiana,30.9,75.85,33.5,24.6,84,4,14,1014
2020-05-28,Punjab,Ludhiana,30.9,75.85,32.5,31.6,83,0,13,1013
2020-05-29,Punjab,Ludhiana,30.9,75.85,30.6,25.6,61,0,6,1011
2020-05-30,Punjab,Ludhiana,30.9,75.85,37.5,28.6,88,0,18,1018
2020-05-31,Punjab,Ludhiana,30.9,75.85,29.6,24.6,60,0,5,1010
2020-06-01,Punjab,Ludhiana,30.9,75.85,32.5,27.6,73,0,18,1013
2020-06-02,Punjab,Ludhiana,30.9,75.85,37.5,24.6,68,0,13,1018
2020-06-03,Punjab,Ludhiana,30.9,75.85,35.5,28.6,76,0,6,1026
2020-06-04,Punjab,Ludhiana,30.9,75.85,32.5,27.6,73,0,18,1013
2020-06-05,Punjab,Ludhiana,30.9,75.85,35.5,30.6,66,0,11,1016
2020-06-06,Punjab,Ludhiana,30.9,75.85,38.5,27.6,79,9,9,1029
2020-06-07,Punjab,Ludhiana,30.9,75.85,32.5,31.6,63,3,8,1013
2020-06-08,Punjab,Ludhiana,30.9,75.85,30.6,25.6,71,0,16,1011
2020-06-09,Punjab,Ludhiana,30.9,75.85,37.5,26.6,68,0,13,1028
2020-06-10,Punjab,Ludhiana,30.9,75.85,38.5,27.6,79,0,9,1029
2020-06-11,Punjab,Ludhiana,30.9,75.85,37.5,24.6,68,0,13,1018
2020-06-12,Punjab,Ludhiana,30.9,75.85,32.5,31.6,63,0,8,1013
2020-06-13,Punjab,Ludhiana,30.9,75.85,37.5,24.6,78,0,8,1018
2020-06-14,Punjab,Ludhiana,30.9,75.85,33.5,24.6,74,0,19,1014
2020-06-15,Punjab,Ludhiana,30.9,75.85,29.6,28.6,60,0,5,1010
2020-06-16,Punjab,Ludhiana,30.9,75.85,29.6,26.6,60,0,5,1020
2020-06-17,Punjab,Ludhiana,30.9,75.85,36.5,31.6,77,0,7,1017
2020-06-18,Punjab,Ludhiana,30.9,75.85,35.5,28.6,76,0,6,1026
2020-06-19,Punjab,Ludhiana,30.9,75.85,30.6,29.6,81,0,11,1011
2020-06-20,Punjab,Ludhiana,30.9,75.85,30.6,31.6,71,0,16,1021
2020-06-21,Punjab,Ludhiana,30.9,75.85,32.5,31.6,83,0,13,1013
2020-06-22,Punjab,Ludhiana,30.9,75.85,35.5,28.6,66,0,11,1026
2020-06-23,Punjab,Ludhiana,30.9,75.85,31.6,26.6,72,0,17,1012
2020-06-24,Punjab,Ludhiana,30.9,75.85,35.5,26.6,76,0,6,1016
2020-06-25,Punjab,Ludhiana,30.9,75.85,35.5,24.6,86,0,16,1026
2020-06-26,Punjab,Ludhiana,30.9,75.85,35.5,28.6,86,0,16,1026
2020-06-27,Punjab,Ludhiana,30.9,75.85,36.5,27.6,87,0,17,1017
2020-06-28,Punjab,Ludhiana,30.9,75.85,34.5,25.6,75,0,5,1015
2020-06-29,Punjab,Ludhiana,30.9,75.85,32.5,29.6,63,0,8,1023
2020-06-30,Punjab,Ludhiana,30.9,75.85,30.6,31.6,71,1,16,1021
2020-07-01,Punjab,Ludhiana,30.9,75.85,21.6,14.6,72,0,17,1022
2020-07-02,Punjab,Ludhiana,30.9,75.85,27.6,16.6,88,0,18,1028
2020-07-03,Punjab,Ludhiana,30.9,75.85,21.6,14.6,82,2,12,1022
2020-07-04,Punjab,Ludhiana,30.9,75.85,28.6,17.6,79,0,9,1029
2020-07-05,Punjab,Ludhiana,30.9,75.85,23.6,14.6,74,4,19,1014
2020-07-06,Punjab,Ludhiana,30.9,75.85,26.6,17.6,67,0,12,1017
2020-07-07,Punjab,Ludhiana,30.9,75.85,20.6,21.6,71,0,16,1021
2020-07-08,Punjab,Ludhiana,30.9,75.85,23.6,16.6,74,0,19,1024
2020-07-09,Punjab,Ludhiana,30.9,75.85,28.6,15.6,69,9,14,1019
2020-07-10,Punjab,Ludhiana,30.9,75.85,23.6,18.6,74,0,19,1014
2020-07-11,Punjab,Ludhiana,30.9,75.85,20.6,15.6,81,0,11,1011
2020-07-12,Punjab,Ludhiana,30.9,75.85,25.6,16.6,66,0,11,1016
2020-07-13,Punjab,Ludhiana,30.9,75.85,28.6,15.6,79,0,9,1019
2020-07-14,Punjab,Ludhiana,30.9,75.85,23.6,16.6,74,0,19,1024
2020-07-15,Punjab,Ludhiana,30.9,75.85,19.6,20.6,60,0,5,1020
2020-07-16,Punjab,Ludhiana,30.9,75.85,20.6,21.6,81,0,11,1021
2020-07-17,Punjab,Ludhiana,30.9,75.85,28.6,19.6,69,0,14,1019
2020-07-18,Punjab,Ludhiana,30.9,75.85,25.6,18.6,86,0,16,1026
2020-07-19,Punjab,Ludhiana,30.9,75.85,23.6,16.6,84,0,14,1024
2020-07-20,Punjab,Ludhiana,30.9,75.85,22.6,17.6,63,0,8,1013
2020-07-21,Punjab,Ludhiana,30.9,75.85,25.6,20.6,66,0,11,1016
2020-07-22,Punjab,Ludhiana,30.9,75.85,25.6,14.6,66,6,11,1026
2020-07-23,Punjab,Ludhiana,30.9,75.85,19.6,18.6,70,0,15,1010
2020-07-24,Punjab,Ludhiana,30.9,75.85,26.6,17.6,87,0,17,1017
2020-07-25,Punjab,Ludhiana,30.9,75.85,20.6,17.6,61,1,6,1021
2020-07-26,Punjab,Ludhiana,30.9,75.85,23.6,18.6,74,0,19,1014
2020-07-27,Punjab,Ludhiana,30.9,75.85,26.6,19.6,77,0,7,1027
2020-07-28,Punjab,Ludhiana,30.9,75.85,25.6,20.6,76,6,6,1016
2020-07-29,Punjab,Ludhiana,30.9,75.85,22.6,19.6,73,0,18,1023
2020-07-30,Punjab,Ludhiana,30.9,75.85,28.6,15.6,69,0,14,1019
2020-07-31,Punjab,Ludhiana,30.9,75.85,23.6,16.6,74,4,19,1024
2020-08-01,Punjab,Ludhiana,30.9,75.85,26.6,19.6,87,0,17,1027
2020-08-02,Punjab,Ludhiana,30.9,75.85,28.6,21.6,89,0,19,1029
2020-08-03,Punjab,Ludhiana,30.9,75.85,22.6,15.6,63,0,8,1023
2020-08-04,Punjab,Ludhiana,30.9,75.85,28.6,19.6,79,9,9,1019
2020-08-05,Punjab,Ludhiana,30.9,75.85,22.6,19.6,63,0,8,1023
2020-08-06,Punjab,Ludhiana,30.9,75.85,28.6,19.6,69,0,14,1019
2020-08-07,Punjab,Ludhiana,30.9,75.85,25.6,14.6,76,0,6,1026
2020-08-08,Punjab,Ludhiana,30.9,75.85,19.6,14.6,80,0,10,1010
2020-08-09,Punjab,Ludhiana,30.9,75.85,21.6,14.6,62,0,7,1022
2020-08-10,Punjab,Ludhiana,30.9,75.85,26.6,17.6,77,7,7,1017
2020-08-11,Punjab,Ludhiana,30.9,75.85,24.6,19.6,75,0,5,1015
2020-08-12,Punjab,Ludhiana,30.9,75.85,26.6,17.6,67,0,12,1017
2020-08-13,Punjab,Ludhiana,30.9,75.85,25.6,14.6,86,0,16,1026
2020-08-14,Punjab,Ludhiana,30.9,75.85,19.6,18.6,60,0,5,1010
2020-08-15,Punjab,Ludhiana,30.9,75.85,23.6,20.6,74,0,19,1024
2020-08-16,Punjab,Ludhiana,30.9,75.85,21.6,18.6,62,0,7,1022
2020-08-17,Punjab,Ludhiana,30.9,75.85,28.6,21.6,89,0,19,1029
2020-08-18,Punjab,Ludhiana,30.9,75.85,27.6,20.6,78,0,8,1028
2020-08-19,Punjab,Ludhiana,30.9,75.85,19.6,18.6,60,0,5,1010
2020-08-20,Punjab,Ludhiana,30.9,75.85,20.6,15.6,81,0,11,1011
2020-08-21,Punjab,Ludhiana,30.9,75.85,23.6,18.6,84,0,14,1014
2020-08-22,Punjab,Ludhiana,30.9,75.85,20.6,15.6,71,1,16,1011
2020-08-23,Punjab,Ludhiana,30.9,75.85,28.6,21.6,69,9,14,1029
2020-08-24,Punjab,Ludhiana,30.9,75.85,20.6,17.6,61,0,6,1021
2020-08-25,Punjab,Ludhiana,30.9,75.85,25.6,20.6,66,0,11,1016
2020-08-26,Punjab,Ludhiana,30.9,75.85,24.6,15.6,75,0,5,1015
2020-08-27,Punjab,Ludhiana,30.9,75.85,26.6,15.6,87,0,17,1027
2020-08-28,Punjab,Ludhiana,30.9,75.85,21.6,20.6,82,0,12,1012
2020-08-29,Punjab,Ludhiana,30.9,75.85,22.6,15.6,83,0,13,1023
2020-08-30,Punjab,Ludhiana,30.9,75.85,26.6,21.6,67,0,12,1017
2020-08-31,Punjab,Ludhiana,30.9,75.85,28.6,19.6,79,0,9,1019
2020-09-01,Punjab,Ludhiana,30.9,75.85,24.6,19.6,75,0,5,1015
2020-09-02,Punjab,Ludhiana,30.9,75.85,21.6,14.6,82,2,12,1022
2020-09-03,Punjab,Ludhiana,30.9,75.85,27.6,16.6,68,0,13,1028
2020-09-04,Punjab,Ludhiana,30.9,75.85,26.6,19.6,77,0,7,1027
2020-09-05,Punjab,Ludhiana,30.9,75.85,25.6,14.6,66,0,11,1026
2020-09-06,Punjab,Ludhiana,30.9,75.85,22.6,19.6,83,0,13,1023
2020-09-07,Punjab,Ludhiana,30.9,75.85,20.6,19.6,61,0,6,1011
2020-09-08,Punjab,Ludhiana,30.9,75.85,22.6,19.6,63,0,8,1023
2020-09-09,Punjab,Ludhiana,30.9,75.85,28.6,19.6,89,0,19,1019
2020-09-10,Punjab,Ludhiana,30.9,75.85,22.6,17.6,83,3,13,1013
2020-09-11,Punjab,Ludhiana,30.9,75.85,19.6,20.6,80,0,10,1020
2020-09-12,Punjab,Ludhiana,30.9,75.85,24.6,21.6,85,0,15,1025
2020-09-13,Punjab,Ludhiana,30.9,75.85,25.6,14.6,66,6,11,1026
2020-09-14,Punjab,Ludhiana,30.9,75.85,24.6,21.6,75,5,5,1025
2020-09-15,Punjab,Ludhiana,30.9,75.85,23.6,16.6,84,0,14,1024
2020-09-16,Punjab,Ludhiana,30.9,75.85,26.6,21.6,77,7,7,1017
2020-09-17,Punjab,Ludhiana,30.9,75.85,22.6,17.6,73,0,18,1013
2020-09-18,Punjab,Ludhiana,30.9,75.85,25.6,20.6,86,0,16,1016
2020-09-19,Punjab,Ludhiana,30.9,75.85,28.6,15.6,89,0,19,1019
2020-09-20,Punjab,Ludhiana,30.9,75.85,27.6,20.6,88,0,18,1028
2020-09-21,Punjab,Ludhiana,30.9,75.85,19.6,18.6,80,0,10,1010
2020-09-22,Punjab,Ludhiana,30.9,75.85,23.6,16.6,64,0,9,1024
2020-09-23,Punjab,Ludhiana,30.9,75.85,19.6,18.6,80,0,10,1010
2020-09-24,Punjab,Ludhiana,30.9,75.85,19.6,20.6,60,0,5,1020
